Zestimate,Price,Rent_Zestimate,Bathrooms,Bedrooms,Living_Area,Home_Type,Avg_Income_Per_Capita,Zip,logZestimate,logPrice,logRentzestimate,Price_per_sqft,Total_Housing_Units_By_Zip,Homeowner_Vacancy_Rate_By_Zip,Percent_Occupied_Housing_Lacking_Complete_Plumbing_Facilities,Percent_Occupied_Housing_Lacking_Complete_Kitchen_Facilities,Percent_Occupied_Housing_No_Telephone_Service_Available,Typical_Home_Value_Mar21,Avg_Typical_Home_Value_Over_Past_10yrs,Avg_Yearly_Value_Growth_Rate
773067,820331,3000,4,4,2316,SINGLE_FAMILY,106,Zip_92056,13.558121,13.6174632,8.006367568,354.2016408,20131,0.9,0.3,0.9,2.2,646031,458121.6033,7.41732583
563542,564400,2850,2,4,1452,SINGLE_FAMILY,106,Zip_92057,13.24199714,13.2435185,7.955074273,388.7052342,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
620598,620000,2600,2,3,1307,SINGLE_FAMILY,106,Zip_92057,13.33843881,13.33747476,7.863266724,474.3687835,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
1184632,1199000,3200,4,4,3090,SINGLE_FAMILY,120,Zip_92028,13.98494274,13.99699843,8.070906089,388.02589,17511,1.8,0.1,1.2,1.9,676644,502683.4876,6.411046814
773165,805000,3400,3,5,2854,SINGLE_FAMILY,106,Zip_92057,13.55824776,13.59859756,8.131530711,282.0602663,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
1606452,1600000,4750,5,4,4253,SINGLE_FAMILY,120,Zip_92028,14.28953858,14.28551419,8.465899897,376.2050317,17511,1.8,0.1,1.2,1.9,676644,502683.4876,6.411046814
676629,675000,3100,2,4,2069,SINGLE_FAMILY,106,Zip_92057,13.4248784,13.42246797,8.03915739,326.2445626,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
526267,525000,2500,2,3,1150,SINGLE_FAMILY,106,Zip_92057,13.17356397,13.17115354,7.824046011,456.5217391,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
426231,425000,2295,2,2,1141,CONDO,104,Zip_92058,12.96273673,12.95984445,7.738488122,372.4802805,15178,1.2,0.2,0.3,2.6,568724,399180.4628,7.963568862
742144,740000,3400,4,4,2446,SINGLE_FAMILY,106,Zip_92057,13.51729857,13.51440547,8.131530711,302.5347506,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
727602,725500,2950,2,3,1652,SINGLE_FAMILY,106,Zip_92057,13.49750947,13.49461635,7.989560449,439.1646489,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
957767,955000,3000,3,4,2861,SINGLE_FAMILY,120,Zip_92028,13.77235981,13.76946662,8.006367568,333.7993708,17511,1.8,0.1,1.2,1.9,676644,502683.4876,6.411046814
707043,705000,3000,2,3,1643,SINGLE_FAMILY,106,Zip_92057,13.46884676,13.46595308,8.006367568,429.0931223,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
421420,420000,2600,3,3,1748,CONDO,132,Zip_92003,12.95138524,12.94800999,7.863266724,240.2745995,1992,2.1,0.6,0.6,3.3,753301,570362.5207,5.974688906
551762,518100,2700,2,4,1236,SINGLE_FAMILY,106,Zip_92057,13.22087207,13.15792355,7.901007052,419.1747573,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
561894,560000,2900,2,4,1663,SINGLE_FAMILY,106,Zip_92057,13.2390685,13.23569206,7.972466016,336.7408298,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
435043,420000,1995,1,2,827,SINGLE_FAMILY,106,Zip_92057,12.98320016,12.94800999,7.598399329,507.859734,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
356200,355000,1995,1,2,1017,CONDO,104,Zip_92058,12.78324765,12.77987307,7.598399329,349.06588,15178,1.2,0.2,0.3,2.6,568724,399180.4628,7.963568862
717418,715000,2765,3,3,1625,SINGLE_FAMILY,106,Zip_92057,13.48341393,13.48003782,7.924795914,440,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
648184,646000,2795,2,5,1800,SINGLE_FAMILY,106,Zip_92057,13.38192989,13.37855478,7.935587386,358.8888889,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
978297,975000,4100,3,4,2961,SINGLE_FAMILY,120,Zip_92028,13.79356858,13.79019275,8.318742253,329.2806484,17511,1.8,0.1,1.2,1.9,676644,502683.4876,6.411046814
667570,665000,2795,3,3,1450,SINGLE_FAMILY,106,Zip_92056,13.41139953,13.40754232,7.935587386,458.6206897,20131,0.9,0.3,0.9,2.2,646031,458121.6033,7.41732583
702706,700000,2850,3,4,1764,SINGLE_FAMILY,106,Zip_92057,13.46269388,13.45883561,7.955074273,396.8253968,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
1455605,1450000,4147,4,5,3847,SINGLE_FAMILY,120,Zip_92028,14.19093218,14.18707411,8.33014046,376.9170782,17511,1.8,0.1,1.2,1.9,676644,502683.4876,6.411046814
607338,605000,2600,3,3,1327,SINGLE_FAMILY,106,Zip_92056,13.31684075,13.31298374,7.863266724,455.9155991,20131,0.9,0.3,0.9,2.2,646031,458121.6033,7.41732583
983788,980000,3695,4,5,3308,SINGLE_FAMILY,121,Zip_92084,13.79916571,13.79530785,8.214735833,296.2515115,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
715474,712375,3100,3,4,2303,SINGLE_FAMILY,106,Zip_92057,13.48070054,13.47635974,8.03915739,309.3247937,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
502175,500000,2849,3,4,1837,SINGLE_FAMILY,104,Zip_92058,13.12670394,13.12236338,7.954723334,272.1829069,15178,1.2,0.2,0.3,2.6,568724,399180.4628,7.963568862
286239,285000,1850,1,1,728,CONDO,132,Zip_92003,12.56458241,12.56024446,7.522940918,391.4835165,1992,2.1,0.6,0.6,3.3,753301,570362.5207,5.974688906
863741,860000,2850,3,3,2278,SINGLE_FAMILY,120,Zip_92028,13.66902823,13.66468767,7.955074273,377.524144,17511,1.8,0.1,1.2,1.9,676644,502683.4876,6.411046814
773751,770400,3400,3,4,2245,SINGLE_FAMILY,106,Zip_92056,13.5590054,13.55466514,8.131530711,343.1625835,20131,0.9,0.3,0.9,2.2,646031,458121.6033,7.41732583
798458,795000,3395,3,3,2431,SINGLE_FAMILY,106,Zip_92057,13.59043765,13.58609739,8.13005904,327.0259153,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
573837,570000,2700,3,3,1396,SINGLE_FAMILY,106,Zip_92057,13.26010066,13.25339164,7.901007052,408.3094556,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
791955,820000,3395,3,4,2630,SINGLE_FAMILY,104,Zip_92058,13.58225985,13.61705962,8.13005904,311.7870722,15178,1.2,0.2,0.3,2.6,568724,399180.4628,7.963568862
861786,850000,3400,4,4,2784,SINGLE_FAMILY,106,Zip_92083,13.66676226,13.65299163,8.131530711,305.316092,11939,3.8,0.1,0.3,2.8,595583,409529.4545,8.394699946
510041,543000,2650,3,2,1215,SINGLE_FAMILY,106,Zip_92056,13.14224639,13.2048646,7.882314919,446.9135802,20131,0.9,0.3,0.9,2.2,646031,458121.6033,7.41732583
480438,469800,2700,3,2,1677,CONDO,120,Zip_92028,13.08245347,13.06006235,7.901007052,280.1431127,17511,1.8,0.1,1.2,1.9,676644,502683.4876,6.411046814
544491,610000,2250,2,3,1118,SINGLE_FAMILY,106,Zip_92056,13.20760669,13.32121424,7.718685495,545.6171735,20131,0.9,0.3,0.9,2.2,646031,458121.6033,7.41732583
867506,865000,3400,3,4,3352,SINGLE_FAMILY,106,Zip_92057,13.67337771,13.67048479,8.131530711,258.0548926,20398,1.6,0.2,0.4,1.4,604464,430204.2975,7.438071164
631825,630000,2800,2,3,1400,SINGLE_FAMILY,121,Zip_92084,13.35636774,13.3534751,7.937374696,450,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
615874,605000,2995,2,4,1778,SINGLE_FAMILY,106,Zip_92083,13.33079768,13.31298374,8.004699511,340.2699663,11939,3.8,0.1,0.3,2.8,595583,409529.4545,8.394699946
617080,615000,2700,2,3,1400,SINGLE_FAMILY,121,Zip_92084,13.33275395,13.32937755,7.901007052,439.2857143,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
460552,459000,2700,3,2,1677,TOWNHOUSE,120,Zip_92028,13.04018105,13.03680549,7.901007052,273.7030411,17511,1.8,0.1,1.2,1.9,676644,502683.4876,6.411046814
330121,300000,2250,2,2,1632,MANUFACTURED,114,Zip_92026,12.70721453,12.61153775,7.718685495,183.8235294,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
1219001,1319000,3950,5,5,4031,SINGLE_FAMILY,121,Zip_92084,14.01354223,14.09238443,8.281470858,327.2140908,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
370403,380000,2245,2,2,1006,TOWNHOUSE,121,Zip_92084,12.82234688,12.84792653,7.7164608,377.7335984,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
200648,212000,2400,2,2,1560,MANUFACTURED,114,Zip_92026,12.20930741,12.26434155,7.783224016,135.8974359,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
390454,430000,2500,3,3,1278,TOWNHOUSE,121,Zip_92084,12.87506544,12.97154049,7.824046011,336.4632238,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
570550,570000,2500,2,2,1202,SINGLE_FAMILY,106,Zip_92083,13.25435609,13.25339164,7.824046011,474.2096506,11939,3.8,0.1,0.3,2.8,595583,409529.4545,8.394699946
619172,630000,2350,2,2,1179,SINGLE_FAMILY,121,Zip_92084,13.33613838,13.3534751,7.762170607,534.351145,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
655632,655000,2750,3,3,1578,SINGLE_FAMILY,116,Zip_92081,13.39335493,13.39239051,7.919356191,415.0823828,10598,1.3,0.3,0.3,2.4,672358,483767.0083,6.971729024
500012,510000,2600,3,3,1336,CONDO,116,Zip_92081,13.12238738,13.142166,7.863266724,381.7365269,10598,1.3,0.3,0.3,2.4,672358,483767.0083,6.971729024
390941,390000,1975,1,3,873,SINGLE_FAMILY,106,Zip_92056,12.87631193,12.87390202,7.588323677,446.7353952,20131,0.9,0.3,0.9,2.2,646031,458121.6033,7.41732583
672620,671000,2900,3,4,1888,SINGLE_FAMILY,106,Zip_92056,13.41893581,13.41652442,7.972466016,355.4025424,20131,0.9,0.3,0.9,2.2,646031,458121.6033,7.41732583
651883,650000,2800,3,3,1725,SINGLE_FAMILY,116,Zip_92081,13.38762038,13.38472764,7.937374696,376.8115942,10598,1.3,0.3,0.3,2.4,672358,483767.0083,6.971729024
601738,600000,2650,2,3,1322,SINGLE_FAMILY,121,Zip_92084,13.30757741,13.30468493,7.882314919,453.8577912,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
697014,695000,2800,2,3,1482,SINGLE_FAMILY,121,Zip_92084,13.45456078,13.45166712,7.937374696,468.9608637,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
622096,620000,2600,2,4,1325,MULTI_FAMILY,106,Zip_92083,13.3408497,13.33747476,7.863266724,467.9245283,11939,3.8,0.1,0.3,2.8,595583,409529.4545,8.394699946
420417,419000,1995,1,2,923,MULTI_FAMILY,121,Zip_92084,12.94900235,12.9456262,7.598399329,453.9544962,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
361217,360000,1900,2,2,874,CONDO,116,Zip_92081,12.79723416,12.79385931,7.549609165,411.8993135,10598,1.3,0.3,0.3,2.4,672358,483767.0083,6.971729024
416403,415000,2350,1,2,858,SINGLE_FAMILY,106,Zip_92083,12.93940882,12.9360338,7.762170607,483.6829837,11939,3.8,0.1,0.3,2.8,595583,409529.4545,8.394699946
481855,480000,2500,3,3,1185,SINGLE_FAMILY,106,Zip_92083,13.08539852,13.08154138,7.824046011,405.0632911,11939,3.8,0.1,0.3,2.8,595583,409529.4545,8.394699946
712134,720000,2600,3,5,1792,SINGLE_FAMILY,117,Zip_92082,13.47602137,13.48700649,7.863266724,401.7857143,6542,1.9,0.7,0.7,0.8,734850,544270.1322,6.403570699
620811,599000,2600,2,3,1332,SINGLE_FAMILY,114,Zip_92026,13.33878197,13.30301688,7.863266724,449.6996997,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
853658,865000,2650,2,4,2032,SINGLE_FAMILY,114,Zip_92026,13.65728592,13.67048479,7.882314919,425.6889764,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
470177,510000,2450,2,2,1040,SINGLE_FAMILY,121,Zip_92084,13.0608645,13.142166,7.803843304,490.3846154,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
686654,685000,2788,2,4,2307,SINGLE_FAMILY,117,Zip_92082,13.43958581,13.43717412,7.933079772,296.9224101,6542,1.9,0.7,0.7,0.8,734850,544270.1322,6.403570699
1028466,1025000,3950,5,5,4227,SINGLE_FAMILY,117,Zip_92082,13.84357893,13.84020317,8.281470858,242.4887627,6542,1.9,0.7,0.7,0.8,734850,544270.1322,6.403570699
638003,621500,2750,3,5,2663,SINGLE_FAMILY,114,Zip_92026,13.36609826,13.33989119,7.919356191,233.3834022,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
1391025,1385000,3374,3,6,3251,SINGLE_FAMILY,114,Zip_92026,14.14555144,14.1412107,8.123854263,426.0227622,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
779592,775000,2850,3,4,2100,SINGLE_FAMILY,114,Zip_92026,13.56652598,13.56061831,7.955074273,369.047619,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
834706,845000,2800,3,4,2529,SINGLE_FAMILY,114,Zip_92026,13.63483485,13.64709191,7.937374696,334.1241597,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
754838,750000,3350,4,3,3108,SINGLE_FAMILY,114,Zip_92026,13.53425844,13.52782849,8.116715625,241.3127413,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
1092570,1085000,4500,4,4,3547,SINGLE_FAMILY,114,Zip_92026,13.90404328,13.89709054,8.411832676,305.8923034,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
1006977,1000000,2700,4,3,3456,SINGLE_FAMILY,121,Zip_92084,13.82246333,13.81551056,7.901007052,289.3518519,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
866000,860000,3400,3,6,3243,SINGLE_FAMILY,114,Zip_92026,13.67164019,13.66468767,8.131530711,265.1865557,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
917332,910500,3875,3,4,2639,SINGLE_FAMILY,121,Zip_92084,13.72922474,13.72174918,8.262300942,345.0170519,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
693162,688000,2900,4,3,2630,SINGLE_FAMILY,117,Zip_92082,13.44901902,13.44154412,7.972466016,261.5969582,6542,1.9,0.7,0.7,0.8,734850,544270.1322,6.403570699
831625,825000,2550,3,3,1892,SINGLE_FAMILY,117,Zip_92082,13.6311369,13.62313867,7.843848638,436.0465116,6542,1.9,0.7,0.7,0.8,734850,544270.1322,6.403570699
603306,598500,2775,3,3,2370,SINGLE_FAMILY,117,Zip_92082,13.31017981,13.3021818,7.928406026,252.5316456,6542,1.9,0.7,0.7,0.8,734850,544270.1322,6.403570699
564497,560000,2800,3,3,1784,CONDO,114,Zip_92026,13.24369035,13.23569206,7.937374696,313.9013453,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
903602,895000,2700,4,4,3321,SINGLE_FAMILY,114,Zip_92026,13.71414428,13.704579,7.901007052,269.4971394,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
837977,830000,2995,3,3,2122,SINGLE_FAMILY,110,Zip_92069,13.63874593,13.62918098,8.004699511,391.1404336,15674,0.8,0.3,0.4,1.9,671660,483423.4793,7.190661847
756594,749000,2600,3,5,2142,SINGLE_FAMILY,114,Zip_92026,13.53658206,13.52649426,7.863266724,349.6732026,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
232331,230000,1650,1,1,558,CONDO,114,Zip_92026,12.35591836,12.34583459,7.408530567,412.1863799,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
950762,339000,2850,4,4,3000,SINGLE_FAMILY,121,Zip_92084,13.76501905,12.73375539,7.955074273,113,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
959632,950000,3100,4,4,3233,SINGLE_FAMILY,117,Zip_92082,13.77430516,13.76421726,8.03915739,293.8447263,6542,1.9,0.7,0.7,0.8,734850,544270.1322,6.403570699
853567,845000,2600,3,3,2936,SINGLE_FAMILY,114,Zip_92026,13.65717932,13.64709191,7.863266724,287.8065395,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
990453,980000,5148,6,6,6118,SINGLE_FAMILY,114,Zip_92026,13.80591769,13.79530785,8.546363569,160.1830664,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
1167320,1155000,3083,3,3,3304,SINGLE_FAMILY,121,Zip_92084,13.97022108,13.9596109,8.033658428,349.5762712,15429,1.2,0.5,0.8,2.1,681980,479353,7.555848432
675063,665000,2550,2,2,1536,SINGLE_FAMILY,111,Zip_92027,13.4225613,13.40754232,7.843848638,432.9427083,17158,1.2,0.7,1.3,2.7,587284,411473.0744,7.725335371
498617,480000,2295,1,2,844,SINGLE_FAMILY,110,Zip_92069,13.11959354,13.08154138,7.738488122,568.7203791,15674,0.8,0.3,0.4,1.9,671660,483423.4793,7.190661847
843722,850000,2995,2,4,2403,SINGLE_FAMILY,124,Zip_92029,13.64557834,13.65299163,8.004699511,353.724511,7390,2.8,0.2,0.5,2.2,857040,638220.7521,5.912521936
330001,331000,2250,2,3,1440,MANUFACTURED,114,Zip_92026,12.70685096,12.70987365,7.718685495,229.8611111,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
825205,790000,3000,3,4,2361,SINGLE_FAMILY,111,Zip_92027,13.62338712,13.57978822,8.006367568,334.6039814,17158,1.2,0.7,1.3,2.7,587284,411473.0744,7.725335371
583097,590000,2650,2,3,1330,SINGLE_FAMILY,111,Zip_92027,13.27610883,13.28787782,7.882314919,443.6090226,17158,1.2,0.7,1.3,2.7,587284,411473.0744,7.725335371
618279,595000,2900,3,4,2024,SINGLE_FAMILY,111,Zip_92027,13.33469509,13.29631668,7.972466016,293.972332,17158,1.2,0.7,1.3,2.7,587284,411473.0744,7.725335371
294688,290000,2095,2,2,1440,MANUFACTURED,110,Zip_92069,12.59367245,12.5776362,7.647308832,201.3888889,15674,0.8,0.3,0.4,1.9,671660,483423.4793,7.190661847
620123,676000,2800,2,3,1410,SINGLE_FAMILY,120,Zip_92025,13.33767312,13.42394836,7.937374696,479.4326241,16552,0.3,0.5,0.6,2.2,647352,462317.4793,7.496491104
538114,530000,2250,1,3,1140,SINGLE_FAMILY,124,Zip_92029,13.19582571,13.18063229,7.718685495,464.9122807,7390,2.8,0.2,0.5,2.2,857040,638220.7521,5.912521936
976086,1115000,3950,3,4,2551,SINGLE_FAMILY,118,Zip_92078,13.79130598,13.92436496,8.281470858,437.0834967,18729,1.3,0.7,0.7,1.6,749356,549168.562,6.828553885
458480,490000,2500,2,2,1175,TOWNHOUSE,110,Zip_92069,13.03567195,13.10216067,7.824046011,417.0212766,15674,0.8,0.3,0.4,1.9,671660,483423.4793,7.190661847
723870,770000,2995,3,4,1999,SINGLE_FAMILY,124,Zip_92029,13.4923671,13.55414579,8.004699511,385.1925963,7390,2.8,0.2,0.5,2.2,857040,638220.7521,5.912521936
681664,705000,2795,2,3,1545,SINGLE_FAMILY,110,Zip_92069,13.43229215,13.46595308,7.935587386,456.3106796,15674,0.8,0.3,0.4,1.9,671660,483423.4793,7.190661847
698769,730000,2800,2,4,1668,SINGLE_FAMILY,110,Zip_92069,13.45707549,13.50079981,7.937374696,437.6498801,15674,0.8,0.3,0.4,1.9,671660,483423.4793,7.190661847
226635,222000,1695,1,1,709,CONDO,111,Zip_92027,12.33109607,12.31043266,7.43543802,313.1170663,17158,1.2,0.7,1.3,2.7,587284,411473.0744,7.725335371
729387,725000,2800,2,4,1479,SINGLE_FAMILY,110,Zip_92069,13.49995973,13.49392693,7.937374696,490.1960784,15674,0.8,0.3,0.4,1.9,671660,483423.4793,7.190661847
615438,676000,2900,3,4,1422,SINGLE_FAMILY,118,Zip_92078,13.33008949,13.42394836,7.972466016,475.3867792,18729,1.3,0.7,0.7,1.6,749356,549168.562,6.828553885
844451,835000,3300,3,4,2907,SINGLE_FAMILY,114,Zip_92026,13.64644199,13.635187,8.101677747,287.2377021,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
1096812,1150000,4000,4,4,2650,SINGLE_FAMILY,118,Zip_92078,13.90791835,13.9552725,8.29404964,433.9622642,18729,1.3,0.7,0.7,1.6,749356,549168.562,6.828553885
260660,242500,1850,1,2,787,CONDO,114,Zip_92026,12.47097216,12.39875699,7.522940918,308.1321474,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
511456,480000,2595,3,3,2520,SINGLE_FAMILY,110,Zip_92065,13.14501684,13.08154138,7.861341796,190.4761905,12873,1.6,0.1,0.2,1.1,645030,461842.5041,7.256982148
751811,750000,2900,2,3,1824,SINGLE_FAMILY,124,Zip_92029,13.53024024,13.52782849,7.972466016,411.1842105,7390,2.8,0.2,0.5,2.2,857040,638220.7521,5.912521936
709709,708000,2800,2,3,1734,SINGLE_FAMILY,114,Zip_92026,13.47261031,13.47019937,7.937374696,408.3044983,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
660985,645000,2995,3,3,1652,SINGLE_FAMILY,110,Zip_92069,13.40148643,13.3770056,8.004699511,390.4358354,15674,0.8,0.3,0.4,1.9,671660,483423.4793,7.190661847
399803,395000,2395,2,3,1600,MANUFACTURED,124,Zip_92029,12.8987272,12.88664104,7.78113851,246.875,7390,2.8,0.2,0.5,2.2,857040,638220.7521,5.912521936
229319,136000,1995,2,2,1440,MANUFACTURED,118,Zip_92078,12.34286933,11.82041016,7.598399329,94.44444444,18729,1.3,0.7,0.7,1.6,749356,549168.562,6.828553885
388509,385000,2180,2,2,1060,CONDO,118,Zip_92078,12.87007161,12.86099861,7.687080156,363.2075472,18729,1.3,0.7,0.7,1.6,749356,549168.562,6.828553885
543508,560000,2600,3,3,1406,SINGLE_FAMILY,120,Zip_92025,13.2057997,13.23569206,7.863266724,398.2930299,16552,0.3,0.5,0.6,2.2,647352,462317.4793,7.496491104
676629,675000,2600,2,3,1515,SINGLE_FAMILY,114,Zip_92026,13.4248784,13.42246797,7.863266724,445.5445545,17995,1.6,0.5,0.7,1.2,625356,445672.1322,7.185000151
1202897,1200000,4100,4,4,3373,SINGLE_FAMILY,120,Zip_92025,14.00024337,13.99783211,8.318742253,355.7663801,16552,0.3,0.5,0.6,2.2,647352,462317.4793,7.496491104
1219119,1200000,3875,3,4,2978,SINGLE_FAMILY,118,Zip_92078,14.01363902,13.99783211,8.262300942,402.9550034,18729,1.3,0.7,0.7,1.6,749356,549168.562,6.828553885
1858599,1900000,6000,5,5,4040,SINGLE_FAMILY,133,Zip_92009,14.43533354,14.45736444,8.699514748,470.2970297,17385,1.1,0.4,1.2,2,1087377,801410.8017,6.183334538
860203,870000,3400,3,4,2537,SINGLE_FAMILY,116,Zip_92081,13.66492369,13.67624849,8.131530711,342.9247142,10598,1.3,0.3,0.3,2.4,672358,483767.0083,6.971729024
504115,510000,2500,3,2,1440,CONDO,133,Zip_92009,13.1305597,13.142166,7.824046011,354.1666667,17385,1.1,0.4,1.2,2,1087377,801410.8017,6.183334538
1701342,1730001,5485,3,4,2786,SINGLE_FAMILY,154,Zip_92024,14.34692791,14.36363254,8.609772373,620.9623116,21455,0.8,0.8,3.6,1.7,1326115,949933.4132,6.891506838
1245183,1200000,3400,2,3,1605,SINGLE_FAMILY,154,Zip_92024,14.03479307,13.99783211,8.131530711,747.6635514,21455,0.8,0.8,3.6,1.7,1326115,949933.4132,6.891506838
1037486,1063400,3400,3,3,2088,SINGLE_FAMILY,133,Zip_92127,13.85231104,13.87698188,8.131530711,509.2911877,16249,0,0.2,0.6,1,1070826,796258.1322,6.049992338
909455,925000,3500,2,4,2082,SINGLE_FAMILY,112,Zip_92128,13.7206008,13.73754902,8.160518247,444.284342,21567,1,0,1.6,1.1,762163,564091.405,6.262676069
870839,870000,3500,3,3,1892,SINGLE_FAMILY,133,Zip_92009,13.67721239,13.67624849,8.160518247,459.8308668,17385,1.1,0.4,1.2,2,1087377,801410.8017,6.183334538
1004085,1041111,3750,3,5,2372,SINGLE_FAMILY,133,Zip_92009,13.81958724,13.85579897,8.229511119,438.9169477,17385,1.1,0.4,1.2,2,1087377,801410.8017,6.183334538
787173,800000,3400,3,4,2119,SINGLE_FAMILY,116,Zip_92081,13.57620333,13.59236701,8.131530711,377.5365739,10598,1.3,0.3,0.3,2.4,672358,483767.0083,6.971729024
1243299,1350000,4500,2,3,1973,SINGLE_FAMILY,133,Zip_92009,14.03327889,14.11561515,8.411832676,684.2372022,17385,1.1,0.4,1.2,2,1087377,801410.8017,6.183334538
1032436,1033000,3495,3,4,2471,SINGLE_FAMILY,118,Zip_92078,13.84743162,13.84797775,8.159088655,418.0493727,18729,1.3,0.7,0.7,1.6,749356,549168.562,6.828553885
733406,710000,2995,3,3,1606,TOWNHOUSE,112,Zip_92128,13.50545472,13.47302025,8.004699511,442.0921544,21567,1,0,1.6,1.1,762163,564091.405,6.262676069
2873670,2850000,11001,6,5,6505,SINGLE_FAMILY,203,Zip_92091,14.87110052,14.86282955,9.305741457,438.1245196,733,0,0,0,0,2364594,1924350.901,4.554728417
440217,450000,2250,1,1,762,CONDO,179,Zip_92075,12.99502307,13.01700286,7.718685495,590.5511811,6363,1.3,0,0.3,0.6,1656355,1058639.264,10.83428417
872459,835000,3195,3,3,1344,TOWNHOUSE,179,Zip_92075,13.67907094,13.635187,8.069342367,621.2797619,6363,1.3,0,0.3,0.6,1656355,1058639.264,10.83428417
1074198,1049000,3579,2,2,1230,CONDO,179,Zip_92075,13.88708489,13.86334789,8.182838711,852.8455285,6363,1.3,0,0.3,0.6,1656355,1058639.264,10.83428417
1065471,1166000,3900,3,3,2360,SINGLE_FAMILY,133,Zip_92127,13.87892751,13.96908965,8.268731832,494.0677966,16249,0,0.2,0.6,1,1070826,796258.1322,6.049992338
1340045,1420000,4648,3,4,3020,SINGLE_FAMILY,133,Zip_92127,14.10821375,14.16616743,8.444192299,470.1986755,16249,0,0.2,0.6,1,1070826,796258.1322,6.049992338
812521,883000,3200,2,2,1208,CONDO,179,Zip_92075,13.60789704,13.69108048,8.070906089,730.9602649,6363,1.3,0,0.3,0.6,1656355,1058639.264,10.83428417
1830061,1810000,5289,2,3,1916,SINGLE_FAMILY,139,Zip_92007,14.41985986,14.4088374,8.573384471,944.6764092,4957,0,1.1,2.9,1.3,1555782,1004760.223,10.70602153
4309263,4495000,25000,8,6,9000,SINGLE_FAMILY,203,Zip_92091,15.27627745,15.31847623,10.1266311,499.4444444,733,0,0,0,0,2364594,1924350.901,4.554728417
1346333,1345000,4829,2,3,2226,SINGLE_FAMILY,203,Zip_92091,14.11289516,14.11190457,8.482394686,604.2228212,733,0,0,0,0,2364594,1924350.901,4.554728417
1711406,1775000,5745,3,5,2704,SINGLE_FAMILY,179,Zip_92075,14.35282581,14.38931098,8.65608519,656.4349112,6363,1.3,0,0.3,0.6,1656355,1058639.264,10.83428417
