Zestimate,Price,Rent_Zestimate,Bathrooms,Bedrooms,Living_Area,Home_Type,Avg_Income_Per_Capita,Zip,logZestimate,logprice,logrentzestimate,$/sqft
601738,600000,2650,2,3,1322,SINGLE_FAMILY,121,Zip_92084,13.30757741,13.30468493,7.882314919,453.8577912
697014,695000,2800,2,3,1482,SINGLE_FAMILY,121,Zip_92084,13.45456078,13.45166712,7.937374696,468.9608637
622096,620000,2600,2,4,1325,MULTI_FAMILY,106,Zip_92083,13.3408497,13.33747476,7.863266724,467.9245283
420417,419000,1995,1,2,923,MULTI_FAMILY,121,Zip_92084,12.94900235,12.9456262,7.598399329,453.9544962
361217,360000,1900,2,2,874,CONDO,116,Zip_92081,12.79723416,12.79385931,7.549609165,411.8993135
416403,415000,2350,1,2,858,SINGLE_FAMILY,106,Zip_92083,12.93940882,12.9360338,7.762170607,483.6829837
481855,480000,2500,3,3,1185,SINGLE_FAMILY,106,Zip_92083,13.08539852,13.08154138,7.824046011,405.0632911
712134,720000,2600,3,5,1792,SINGLE_FAMILY,117,Zip_92082,13.47602137,13.48700649,7.863266724,401.7857143
620811,599000,2600,2,3,1332,SINGLE_FAMILY,114,Zip_92026,13.33878197,13.30301688,7.863266724,449.6996997
853658,865000,2650,2,4,2032,SINGLE_FAMILY,114,Zip_92026,13.65728592,13.67048479,7.882314919,425.6889764
470177,510000,2450,2,2,1040,SINGLE_FAMILY,121,Zip_92084,13.0608645,13.142166,7.803843304,490.3846154
686654,685000,2788,2,4,2307,SINGLE_FAMILY,117,Zip_92082,13.43958581,13.43717412,7.933079772,296.9224101
1028466,1025000,3950,5,5,4227,SINGLE_FAMILY,117,Zip_92082,13.84357893,13.84020317,8.281470858,242.4887627
638003,621500,2750,3,5,2663,SINGLE_FAMILY,114,Zip_92026,13.36609826,13.33989119,7.919356191,233.3834022
1391025,1385000,3374,3,6,3251,SINGLE_FAMILY,114,Zip_92026,14.14555144,14.1412107,8.123854263,426.0227622
779592,775000,2850,3,4,2100,SINGLE_FAMILY,114,Zip_92026,13.56652598,13.56061831,7.955074273,369.047619
834706,845000,2800,3,4,2529,SINGLE_FAMILY,114,Zip_92026,13.63483485,13.64709191,7.937374696,334.1241597
754838,750000,3350,4,3,3108,SINGLE_FAMILY,114,Zip_92026,13.53425844,13.52782849,8.116715625,241.3127413
1092570,1085000,4500,4,4,3547,SINGLE_FAMILY,114,Zip_92026,13.90404328,13.89709054,8.411832676,305.8923034
1006977,1000000,2700,4,3,3456,SINGLE_FAMILY,121,Zip_92084,13.82246333,13.81551056,7.901007052,289.3518519
866000,860000,3400,3,6,3243,SINGLE_FAMILY,114,Zip_92026,13.67164019,13.66468767,8.131530711,265.1865557
917332,910500,3875,3,4,2639,SINGLE_FAMILY,121,Zip_92084,13.72922474,13.72174918,8.262300942,345.0170519
693162,688000,2900,4,3,2630,SINGLE_FAMILY,117,Zip_92082,13.44901902,13.44154412,7.972466016,261.5969582
831625,825000,2550,3,3,1892,SINGLE_FAMILY,117,Zip_92082,13.6311369,13.62313867,7.843848638,436.0465116
603306,598500,2775,3,3,2370,SINGLE_FAMILY,117,Zip_92082,13.31017981,13.3021818,7.928406026,252.5316456
564497,560000,2800,3,3,1784,CONDO,114,Zip_92026,13.24369035,13.23569206,7.937374696,313.9013453
903602,895000,2700,4,4,3321,SINGLE_FAMILY,114,Zip_92026,13.71414428,13.704579,7.901007052,269.4971394
837977,830000,2995,3,3,2122,SINGLE_FAMILY,110,Zip_92069,13.63874593,13.62918098,8.004699511,391.1404336
756594,749000,2600,3,5,2142,SINGLE_FAMILY,114,Zip_92026,13.53658206,13.52649426,7.863266724,349.6732026
232331,230000,1650,1,1,558,CONDO,114,Zip_92026,12.35591836,12.34583459,7.408530567,412.1863799
950762,339000,2850,4,4,3000,SINGLE_FAMILY,121,Zip_92084,13.76501905,12.73375539,7.955074273,113
959632,950000,3100,4,4,3233,SINGLE_FAMILY,117,Zip_92082,13.77430516,13.76421726,8.03915739,293.8447263
853567,845000,2600,3,3,2936,SINGLE_FAMILY,114,Zip_92026,13.65717932,13.64709191,7.863266724,287.8065395
990453,980000,5148,6,6,6118,SINGLE_FAMILY,114,Zip_92026,13.80591769,13.79530785,8.546363569,160.1830664
1167320,1155000,3083,3,3,3304,SINGLE_FAMILY,121,Zip_92084,13.97022108,13.9596109,8.033658428,349.5762712
675063,665000,2550,2,2,1536,SINGLE_FAMILY,111,Zip_92027,13.4225613,13.40754232,7.843848638,432.9427083
498617,480000,2295,1,2,844,SINGLE_FAMILY,110,Zip_92069,13.11959354,13.08154138,7.738488122,568.7203791
843722,850000,2995,2,4,2403,SINGLE_FAMILY,124,Zip_92029,13.64557834,13.65299163,8.004699511,353.724511
330001,331000,2250,2,3,1440,MANUFACTURED,114,Zip_92026,12.70685096,12.70987365,7.718685495,229.8611111
825205,790000,3000,3,4,2361,SINGLE_FAMILY,111,Zip_92027,13.62338712,13.57978822,8.006367568,334.6039814
583097,590000,2650,2,3,1330,SINGLE_FAMILY,111,Zip_92027,13.27610883,13.28787782,7.882314919,443.6090226
618279,595000,2900,3,4,2024,SINGLE_FAMILY,111,Zip_92027,13.33469509,13.29631668,7.972466016,293.972332
294688,290000,2095,2,2,1440,MANUFACTURED,110,Zip_92069,12.59367245,12.5776362,7.647308832,201.3888889
620123,676000,2800,2,3,1410,SINGLE_FAMILY,120,Zip_92025,13.33767312,13.42394836,7.937374696,479.4326241
538114,530000,2250,1,3,1140,SINGLE_FAMILY,124,Zip_92029,13.19582571,13.18063229,7.718685495,464.9122807
976086,1115000,3950,3,4,2551,SINGLE_FAMILY,118,Zip_92078,13.79130598,13.92436496,8.281470858,437.0834967
458480,490000,2500,2,2,1175,TOWNHOUSE,110,Zip_92069,13.03567195,13.10216067,7.824046011,417.0212766
723870,770000,2995,3,4,1999,SINGLE_FAMILY,124,Zip_92029,13.4923671,13.55414579,8.004699511,385.1925963
681664,705000,2795,2,3,1545,SINGLE_FAMILY,110,Zip_92069,13.43229215,13.46595308,7.935587386,456.3106796
698769,730000,2800,2,4,1668,SINGLE_FAMILY,110,Zip_92069,13.45707549,13.50079981,7.937374696,437.6498801
226635,222000,1695,1,1,709,CONDO,111,Zip_92027,12.33109607,12.31043266,7.43543802,313.1170663
729387,725000,2800,2,4,1479,SINGLE_FAMILY,110,Zip_92069,13.49995973,13.49392693,7.937374696,490.1960784
615438,676000,2900,3,4,1422,SINGLE_FAMILY,118,Zip_92078,13.33008949,13.42394836,7.972466016,475.3867792
844451,835000,3300,3,4,2907,SINGLE_FAMILY,114,Zip_92026,13.64644199,13.635187,8.101677747,287.2377021
1096812,1150000,4000,4,4,2650,SINGLE_FAMILY,118,Zip_92078,13.90791835,13.9552725,8.29404964,433.9622642
260660,242500,1850,1,2,787,CONDO,114,Zip_92026,12.47097216,12.39875699,7.522940918,308.1321474
511456,480000,2595,3,3,2520,SINGLE_FAMILY,110,Zip_92065,13.14501684,13.08154138,7.861341796,190.4761905
751811,750000,2900,2,3,1824,SINGLE_FAMILY,124,Zip_92029,13.53024024,13.52782849,7.972466016,411.1842105
709709,708000,2800,2,3,1734,SINGLE_FAMILY,114,Zip_92026,13.47261031,13.47019937,7.937374696,408.3044983
660985,645000,2995,3,3,1652,SINGLE_FAMILY,110,Zip_92069,13.40148643,13.3770056,8.004699511,390.4358354
399803,395000,2395,2,3,1600,MANUFACTURED,124,Zip_92029,12.8987272,12.88664104,7.78113851,246.875
229319,136000,1995,2,2,1440,MANUFACTURED,118,Zip_92078,12.34286933,11.82041016,7.598399329,94.44444444
388509,385000,2180,2,2,1060,CONDO,118,Zip_92078,12.87007161,12.86099861,7.687080156,363.2075472
543508,560000,2600,3,3,1406,SINGLE_FAMILY,120,Zip_92025,13.2057997,13.23569206,7.863266724,398.2930299
676629,675000,2600,2,3,1515,SINGLE_FAMILY,114,Zip_92026,13.4248784,13.42246797,7.863266724,445.5445545
1202897,1200000,4100,4,4,3373,SINGLE_FAMILY,120,Zip_92025,14.00024337,13.99783211,8.318742253,355.7663801
1219119,1200000,3875,3,4,2978,SINGLE_FAMILY,118,Zip_92078,14.01363902,13.99783211,8.262300942,402.9550034
1858599,1900000,6000,5,5,4040,SINGLE_FAMILY,133,Zip_92009,14.43533354,14.45736444,8.699514748,470.2970297
860203,870000,3400,3,4,2537,SINGLE_FAMILY,116,Zip_92081,13.66492369,13.67624849,8.131530711,342.9247142
504115,510000,2500,3,2,1440,CONDO,133,Zip_92009,13.1305597,13.142166,7.824046011,354.1666667
1701342,1730001,5485,3,4,2786,SINGLE_FAMILY,154,Zip_92024,14.34692791,14.36363254,8.609772373,620.9623116
1245183,1200000,3400,2,3,1605,SINGLE_FAMILY,154,Zip_92024,14.03479307,13.99783211,8.131530711,747.6635514
1037486,1063400,3400,3,3,2088,SINGLE_FAMILY,133,Zip_92127,13.85231104,13.87698188,8.131530711,509.2911877
909455,925000,3500,2,4,2082,SINGLE_FAMILY,112,Zip_92128,13.7206008,13.73754902,8.160518247,444.284342
870839,870000,3500,3,3,1892,SINGLE_FAMILY,133,Zip_92009,13.67721239,13.67624849,8.160518247,459.8308668
1004085,1041111,3750,3,5,2372,SINGLE_FAMILY,133,Zip_92009,13.81958724,13.85579897,8.229511119,438.9169477
787173,800000,3400,3,4,2119,SINGLE_FAMILY,116,Zip_92081,13.57620333,13.59236701,8.131530711,377.5365739
1243299,1350000,4500,2,3,1973,SINGLE_FAMILY,133,Zip_92009,14.03327889,14.11561515,8.411832676,684.2372022
1032436,1033000,3495,3,4,2471,SINGLE_FAMILY,118,Zip_92078,13.84743162,13.84797775,8.159088655,418.0493727
733406,710000,2995,3,3,1606,TOWNHOUSE,112,Zip_92128,13.50545472,13.47302025,8.004699511,442.0921544
2873670,2850000,11001,6,5,6505,SINGLE_FAMILY,203,Zip_92091,14.87110052,14.86282955,9.305741457,438.1245196
440217,450000,2250,1,1,762,CONDO,179,Zip_92075,12.99502307,13.01700286,7.718685495,590.5511811
872459,835000,3195,3,3,1344,TOWNHOUSE,179,Zip_92075,13.67907094,13.635187,8.069342367,621.2797619
1074198,1049000,3579,2,2,1230,CONDO,179,Zip_92075,13.88708489,13.86334789,8.182838711,852.8455285
1065471,1166000,3900,3,3,2360,SINGLE_FAMILY,133,Zip_92127,13.87892751,13.96908965,8.268731832,494.0677966
1340045,1420000,4648,3,4,3020,SINGLE_FAMILY,133,Zip_92127,14.10821375,14.16616743,8.444192299,470.1986755
812521,883000,3200,2,2,1208,CONDO,179,Zip_92075,13.60789704,13.69108048,8.070906089,730.9602649
1830061,1810000,5289,2,3,1916,SINGLE_FAMILY,139,Zip_92007,14.41985986,14.4088374,8.573384471,944.6764092
4309263,4495000,25000,8,6,9000,SINGLE_FAMILY,203,Zip_92091,15.27627745,15.31847623,10.1266311,499.4444444
1346333,1345000,4829,2,3,2226,SINGLE_FAMILY,203,Zip_92091,14.11289516,14.11190457,8.482394686,604.2228212
1711406,1775000,5745,3,5,2704,SINGLE_FAMILY,179,Zip_92075,14.35282581,14.38931098,8.65608519,656.4349112
847835,808426,3300,3,3,1878,TOWNHOUSE,133,Zip_92127,13.65044132,13.60284443,8.101677747,430.4717785
1585369,1575000,5308,3,4,2420,SINGLE_FAMILY,179,Zip_92075,14.27632775,14.26976583,8.576970395,650.8264463
2591687,2489000,8381,4,5,4281,SINGLE_FAMILY,154,Zip_92024,14.76781957,14.72739158,9.033722518,581.4062135
604851,640000,2750,3,2,1421,CONDO,124,Zip_92011,13.31273743,13.36922346,7.919356191,450.3870514
737771,830000,2950,3,2,1581,SINGLE_FAMILY,133,Zip_92127,13.51138876,13.62918098,7.989560449,524.9841872
882046,840000,3300,3,4,1827,CONDO,133,Zip_92127,13.68999949,13.64115717,8.101677747,459.7701149
801931,800000,2900,3,3,2376,SINGLE_FAMILY,124,Zip_92029,13.59477785,13.59236701,7.972466016,336.7003367
1735911,1750000,7500,4,5,3878,SINGLE_FAMILY,133,Zip_92127,14.36704291,14.37512635,8.9226583,451.2635379
626509,625000,2690,2,2,1032,CONDO,154,Zip_92024,13.34791842,13.34550693,7.897296473,605.620155
681642,680000,2800,3,3,1484,TOWNHOUSE,133,Zip_92127,13.43225987,13.42984808,7.937374696,458.2210243
2606278,2600000,8500,4,4,3989,SINGLE_FAMILY,154,Zip_92024,14.77343371,14.771022,9.047821442,651.7924292
700687,699000,2600,3,5,2100,SINGLE_FAMILY,120,Zip_92025,13.45981656,13.45740602,7.863266724,332.8571429
854566,925000,3150,2,4,1667,SINGLE_FAMILY,112,Zip_92129,13.65834902,13.73754902,8.055157732,554.8890222
694891,675000,2800,2,2,1400,SINGLE_FAMILY,112,Zip_92128,13.45151028,13.42246797,7.937374696,482.1428571
458068,476000,2150,2,2,1036,CONDO,112,Zip_92128,13.03477292,13.07317313,7.673223121,459.4594595
1388463,1470000,4677,4,5,2536,SINGLE_FAMILY,147,Zip_92130,14.14370794,14.20077296,8.450412158,579.6529968
957488,870000,3395,3,3,1897,SINGLE_FAMILY,112,Zip_92128,13.77206847,13.67624849,8.13005904,458.6188719
594786,599000,2700,3,2,1676,TOWNHOUSE,112,Zip_92128,13.29595696,13.30301688,7.901007052,357.398568
534971,536526,2450,3,2,1088,CONDO,147,Zip_92130,13.18996782,13.1928703,7.803843304,493.1305147
435000,435000,1950,2,2,907,CONDO,112,Zip_92128,12.98310131,12.98310131,7.575584652,479.6030871
300778,330000,1790,1,1,581,CONDO,112,Zip_92128,12.61412773,12.70684793,7.489970899,567.9862306
820965,856000,3299,3,3,2216,SINGLE_FAMILY,112,Zip_92128,13.61823576,13.66002566,8.101374671,386.2815884
459042,465000,2200,1,1,748,CONDO,147,Zip_92130,13.03689699,13.04979268,7.696212639,621.657754
539480,542000,2395,2,2,974,CONDO,147,Zip_92130,13.19836099,13.20302128,7.78113851,556.4681725
876966,875000,3200,2,4,1645,SINGLE_FAMILY,129,Zip_92064,13.6842235,13.68197917,8.070906089,531.9148936
1038029,1040000,3695,3,3,2344,SINGLE_FAMILY,112,Zip_92128,13.85283428,13.85473127,8.214735833,443.6860068
530511,530000,2575,2,3,1350,CONDO,112,Zip_92128,13.18159597,13.18063229,7.853604813,392.5925926
503887,510000,2700,2,2,1457,CONDO,112,Zip_92128,13.13010732,13.142166,7.901007052,350.0343171
512600,462000,2350,2,2,1120,CONDO,112,Zip_92128,13.14725109,13.04332017,7.762170607,412.5
422588,435000,1950,2,2,881,CONDO,112,Zip_92129,12.95415299,12.98310131,7.575584652,493.7570942
499481,480000,2000,2,2,927,CONDO,112,Zip_92129,13.12132484,13.08154138,7.60090246,517.7993528
969515,1080000,3000,2,3,1878,SINGLE_FAMILY,129,Zip_92064,13.78455123,13.8924716,8.006367568,575.0798722
1053974,1101000,3800,3,5,2562,SINGLE_FAMILY,112,Zip_92129,13.86807834,13.91172942,8.242756346,429.7423888
872698,920000,3180,4,4,2127,SINGLE_FAMILY,129,Zip_92064,13.67934484,13.73212895,8.064636476,432.5340856
2098010,1970614,6729,6,6,5985,SINGLE_FAMILY,129,Zip_92064,14.55649983,14.49385573,8.814181823,329.2588137
1693877,1825000,5500,5,5,4041,SINGLE_FAMILY,123,Zip_92131,14.34253054,14.41709054,8.612503371,451.6208859
930604,990000,4100,4,5,2610,SINGLE_FAMILY,129,Zip_92064,13.74358912,13.80546022,8.318742253,379.3103448
1648599,1715000,5916,4,5,3277,SINGLE_FAMILY,147,Zip_92130,14.31543639,14.35492364,8.685415824,523.3445224
672316,715000,2875,2,3,1405,SINGLE_FAMILY,106,Zip_92126,13.41848375,13.48003782,7.963807953,508.8967972
2114690,2180000,7318,4,6,3708,SINGLE_FAMILY,147,Zip_92130,14.56441879,14.59483543,8.898092346,587.9180151
789303,755000,2845,2,3,1275,SINGLE_FAMILY,106,Zip_92126,13.57890556,13.53447303,7.953318347,592.1568627
1848982,1910000,6104,4,5,4400,SINGLE_FAMILY,129,Zip_92064,14.43014578,14.4626138,8.716699573,434.0909091
757244,735000,2700,2,3,1134,SINGLE_FAMILY,106,Zip_92126,13.53744081,13.50762578,7.901007052,648.1481481
432079,428000,2005,2,2,886,CONDO,106,Zip_92126,12.97636372,12.96687847,7.60339934,483.0699774
920012,920000,3400,3,5,1765,SINGLE_FAMILY,106,Zip_92126,13.73214199,13.73212895,8.131530711,521.2464589
1160909,1235000,3400,3,3,2396,SINGLE_FAMILY,112,Zip_92128,13.96471388,14.02658153,8.131530711,515.442404
915883,915000,3550,3,4,1871,SINGLE_FAMILY,106,Zip_92126,13.72764391,13.72667934,8.174702882,489.0432924
600579,600000,2600,2,2,1402,TOWNHOUSE,123,Zip_92131,13.30564947,13.30468493,7.863266724,427.9600571
613733,625000,3000,3,4,1876,SINGLE_FAMILY,107,Zip_92071,13.32731526,13.34550693,8.006367568,333.1556503
707149,716000,2900,2,3,1280,SINGLE_FAMILY,107,Zip_92071,13.46899667,13.48143545,7.972466016,559.375
929774,939000,3400,3,4,1920,SINGLE_FAMILY,106,Zip_92126,13.74269682,13.75257076,8.131530711,489.0625
715924,735000,2900,2,3,1121,SINGLE_FAMILY,106,Zip_92126,13.4813293,13.50762578,7.972466016,655.6645852
638533,680000,2500,2,2,1008,SINGLE_FAMILY,106,Zip_92126,13.36692864,13.42984808,7.824046011,674.6031746
675986,725500,2875,2,4,1490,SINGLE_FAMILY,107,Zip_92071,13.42392764,13.49461635,7.963807953,486.9127517
611506,615000,2595,1,2,888,SINGLE_FAMILY,112,Zip_92129,13.32368005,13.32937755,7.861341796,692.5675676
715096,725000,2950,3,4,1763,TOWNHOUSE,123,Zip_92131,13.48017208,13.49392693,7.989560449,411.2308565
950011,900000,3395,3,4,2295,SINGLE_FAMILY,106,Zip_92126,13.76422884,13.71015004,8.13005904,392.1568627
618417,603800,2695,2,3,1200,SINGLE_FAMILY,107,Zip_92071,13.33491827,13.3109983,7.899153483,503.1666667
758656,825000,2850,2,3,1268,SINGLE_FAMILY,106,Zip_92126,13.53930373,13.62313867,7.955074273,650.6309148
942269,940000,3800,3,5,2322,SINGLE_FAMILY,106,Zip_92126,13.75604608,13.75363515,8.242756346,404.8234281
1388344,1385000,4100,3,4,2420,SINGLE_FAMILY,112,Zip_92129,14.14362223,14.1412107,8.318742253,572.3140496
641545,640000,2950,3,3,1510,TOWNHOUSE,112,Zip_92129,13.37163461,13.36922346,7.989560449,423.8410596
431246,430000,1975,2,2,881,CONDO,112,Zip_92129,12.97443397,12.97154049,7.588323677,488.0817253
413677,428000,1995,2,2,833,CONDO,112,Zip_92129,12.93284076,12.96687847,7.598399329,513.8055222
782778,780516,2950,3,3,1568,CONDO,123,Zip_92131,13.57060441,13.56771052,7.989560449,497.7780612
637607,540000,2695,2.5,2,1450,CONDO,112,Zip_92128,13.36547739,13.19932442,7.899153483,372.4137931
732115,730000,3150,2,3,1541,SINGLE_FAMILY,150,Zip_92121,13.50369288,13.50079981,8.055157732,473.7183647
1173957,1170000,3500,3,4,2218,SINGLE_FAMILY,112,Zip_92129,13.97589065,13.97251431,8.160518247,527.5022543
867319,890000,3200,2,4,1627,SINGLE_FAMILY,106,Zip_92126,13.67316212,13.69897674,8.070906089,547.0190535
284158,310000,2450,2,3,1680,MANUFACTURED,107,Zip_92071,12.5572857,12.64432758,7.803843304,184.5238095
433884,435000,2400,2,3,1180,CONDO,107,Zip_92071,12.9805325,12.98310131,7.783224016,368.6440678
642717,630000,2700,2,4,1250,SINGLE_FAMILY,111,Zip_92040,13.37345978,13.3534751,7.901007052,504
700548,730000,2950,3,4,1989,TOWNHOUSE,112,Zip_92124,13.45961816,13.50079981,7.989560449,367.0186023
774379,765000,3000,4,3,1995,TOWNHOUSE,123,Zip_92123,13.5598167,13.54763111,8.006367568,383.4586466
489040,489000,2400,2,2,1170,CONDO,112,Zip_92124,13.10019956,13.10011777,7.783224016,417.9487179
582587,595000,2600,3,2,1360,TOWNHOUSE,112,Zip_92124,13.27523381,13.29631668,7.863266724,437.5
605583,605000,2650,1,3,1143,SINGLE_FAMILY,107,Zip_92071,13.31394691,13.31298374,7.882314919,529.3088364
668644,668000,2795,2,3,1594,CONDO,112,Zip_92124,13.41300706,13.41204345,7.935587386,419.0715182
705809,685000,2649,2,3,1326,SINGLE_FAMILY,107,Zip_92071,13.46709994,13.43717412,7.881937489,516.5912519
610031,600000,2600,2,2,1232,TOWNHOUSE,123,Zip_92123,13.32126505,13.30468493,7.863266724,487.012987
487853,480000,2500,3,3,1268,CONDO,107,Zip_92071,13.09776941,13.08154138,7.824046011,378.5488959
971363,963000,3450,3,5,3329,SINGLE_FAMILY,111,Zip_92040,13.78645552,13.77780869,8.14612951,289.2760589
952294,950000,3604,3,4,2769,SINGLE_FAMILY,112,Zip_92124,13.76662909,13.76421726,8.189799619,343.0841459
542306,541000,2795,4,3,1587,TOWNHOUSE,107,Zip_92071,13.2035857,13.20117456,7.935587386,340.89477
362874,362000,1950,2,2,1084,TOWNHOUSE,107,Zip_92071,12.80181095,12.79939949,7.575584652,333.9483395
977354,975000,3250,3,3,1707,SINGLE_FAMILY,112,Zip_92124,13.7926042,13.79019275,8.086410275,571.1775044
819678,832000,3400,3,4,1946,SINGLE_FAMILY,108,Zip_92119,13.61666686,13.63158772,8.131530711,427.5436793
469682,470000,2450,3,3,1259,CONDO,120,Zip_92021,13.05981115,13.06048797,7.803843304,373.3121525
279000,280000,1788,2,2,924,CONDO,111,Zip_92040,12.53896706,12.54254488,7.488852956,303.030303
1046546,1025000,3450,3,5,2748,SINGLE_FAMILY,108,Zip_92119,13.86100578,13.84020317,8.14612951,372.9985444
428414,410000,2130,2,2,997,CONDO,116,Zip_92120,12.9678453,12.92391244,7.663877259,411.2337011
700661,660000,2550,1,3,1195,SINGLE_FAMILY,114,Zip_92020,13.45977945,13.39999511,7.843848638,552.3012552
828691,915000,3295,2,4,1817,SINGLE_FAMILY,112,Zip_92124,13.62760263,13.72667934,8.100161447,503.5773253
605551,675000,2977,2,3,1550,SINGLE_FAMILY,111,Zip_92040,13.31389407,13.42246797,7.998671361,435.483871
969094,933000,3500,3,4,2524,SINGLE_FAMILY,108,Zip_92119,13.78411689,13.74616048,8.160518247,369.6513471
753497,765000,3200,2,3,1932,SINGLE_FAMILY,114,Zip_92020,13.53248032,13.54763111,8.070906089,395.9627329
708229,685000,2817,2,4,1478,SINGLE_FAMILY,113,Zip_91942,13.47052277,13.43717412,7.943427768,463.4641407
893938,920000,3295,3,5,2268,SINGLE_FAMILY,108,Zip_92119,13.7033917,13.73212895,8.100161447,405.643739
731394,600000,2975,2,4,1574,SINGLE_FAMILY,116,Zip_92120,13.50270758,13.30468493,7.997999318,381.1944091
818951,800000,2750,2,4,1458,SINGLE_FAMILY,116,Zip_92120,13.61577953,13.59236701,7.919356191,548.696845
541100,529000,2550,3,2,1372,TOWNHOUSE,108,Zip_92119,13.20135938,13.17874371,7.843848638,385.5685131
591446,630000,2775,2,3,1354,SINGLE_FAMILY,120,Zip_92021,13.29032566,13.3534751,7.928406026,465.2880355
1599016,1550000,4500,4,5,2749,SINGLE_FAMILY,116,Zip_92120,14.284899,14.25376549,8.411832676,563.8413969
352608,355000,1995,2,2,1100,CONDO,120,Zip_92021,12.77311224,12.77987307,7.598399329,322.7272727
345429,332000,1795,2,2,801,CONDO,120,Zip_92021,12.7525424,12.71289025,7.492760301,414.4818976
635109,625000,2750,3,3,1837,SINGLE_FAMILY,111,Zip_92040,13.36155192,13.34550693,7.919356191,340.2286336
290700,290000,1695,1,1,638,CONDO,116,Zip_92120,12.58004709,12.5776362,7.43543802,454.5454545
798696,861500,3188,2,3,1242,SINGLE_FAMILY,116,Zip_92120,13.59073568,13.66643033,8.06714904,693.6392915
829498,827500,3250,3,3,2044,SINGLE_FAMILY,114,Zip_92020,13.62857598,13.62616439,8.086410275,404.8434442
774661,815000,3300,2,5,2511,SINGLE_FAMILY,108,Zip_92119,13.56018079,13.61094339,8.101677747,324.5718837
266091,255000,1650,1,1,602,CONDO,113,Zip_91942,12.49159363,12.44901882,7.408530567,423.5880399
665500,680000,2900,2,4,1393,SINGLE_FAMILY,118,Zip_91941,13.40829392,13.42984808,7.972466016,488.155061
762970,775000,2278,2,4,2333,SINGLE_FAMILY,126,Zip_92019,13.54497399,13.56061831,7.731053144,332.1903129
442273,460000,2495,3,3,1386,CONDO,126,Zip_92019,12.99968262,13.03898177,7.822044008,331.8903319
500024,425000,1850,1,1,380,SINGLE_FAMILY,118,Zip_91941,13.12241138,12.95984445,7.522940918,1118.421053
369060,360000,1950,2,2,967,CONDO,113,Zip_92115,12.81871451,12.79385931,7.575584652,372.2854188
778816,801000,2790,2,3,1292,SINGLE_FAMILY,113,Zip_91942,13.5655301,13.59361623,7.933796875,619.9690402
1131161,1150000,3575,3,4,2868,SINGLE_FAMILY,113,Zip_91942,13.9387551,13.9552725,8.181720455,400.9762901
347664,335000,2250,2,2,1440,MANUFACTURED,111,Zip_92040,12.75899178,12.72188581,7.718685495,232.6388889
390178,374500,2000,2,2,904,CONDO,126,Zip_92019,12.87435832,12.83334708,7.60090246,414.2699115
360347,360000,2200,2,2,1068,TOWNHOUSE,113,Zip_91942,12.79482274,12.79385931,7.696212639,337.0786517
469877,445000,2400,2,2,1246,CONDO,126,Zip_92019,13.06022624,13.00582956,7.783224016,357.1428571
664958,680000,2900,3,3,1709,SINGLE_FAMILY,114,Zip_92020,13.40747916,13.42984808,7.972466016,397.893505
775760,730000,2700,2,3,1124,SINGLE_FAMILY,118,Zip_91941,13.56159847,13.50079981,7.901007052,649.4661922
493985,507000,2295,2,2,1154,SINGLE_FAMILY,114,Zip_92020,13.11026043,13.13626628,7.738488122,439.3414211
653630,653000,2975,3,4,1516,SINGLE_FAMILY,114,Zip_92020,13.39029672,13.38933241,7.997999318,430.7387863
799174,785000,3500,3,4,2298,SINGLE_FAMILY,114,Zip_92020,13.59133397,13.573439,8.160518247,341.6013925
942791,931000,3400,3,5,2152,SINGLE_FAMILY,129,Zip_92064,13.7565999,13.74401456,8.131530711,432.6208178
878382,875000,3225,4,9,3196,SINGLE_FAMILY,129,Zip_92064,13.68583686,13.68197917,8.078688229,273.7797247
700698,698000,2695,2,3,1200,SINGLE_FAMILY,129,Zip_92064,13.45983226,13.45597438,7.899153483,581.6666667
972713,968500,2500,4,3,2810,SINGLE_FAMILY,111,Zip_92040,13.78784435,13.78350376,7.824046011,344.6619217
1815696,1805000,4794,4,5,3277,SINGLE_FAMILY,129,Zip_92064,14.41197942,14.40607115,8.475120415,550.8086665
1463622,1455000,2850,4,4,3235,SINGLE_FAMILY,129,Zip_92064,14.19642474,14.19051646,7.955074273,449.7681607
1902193,1890000,6504,6,5,5599,SINGLE_FAMILY,123,Zip_92131,14.45851799,14.45208739,8.780172651,337.5602786
613935,610000,2550,1,3,952,SINGLE_FAMILY,129,Zip_92064,13.32764434,13.32121424,7.843848638,640.7563025
1922322,1910000,5128,6,6,4905,SINGLE_FAMILY,111,Zip_92040,14.46904439,14.4626138,8.542470999,389.3985729
855930,850000,3300,3,3,2892,SINGLE_FAMILY,111,Zip_92040,13.65994388,13.65299163,8.101677747,293.9142462
534256,530000,2795,2,3,1660,SINGLE_FAMILY,111,Zip_92040,13.1886304,13.18063229,7.935587386,319.2771084
575478,570000,2690,1,3,1138,SINGLE_FAMILY,129,Zip_92064,13.26295628,13.25339164,7.897296473,500.8787346
2650229,2625000,8508,7,6,6030,SINGLE_FAMILY,123,Zip_92131,14.79015661,14.78059145,9.048762176,435.3233831
475261,470000,2299,1,1,857,SINGLE_FAMILY,111,Zip_92040,13.07161941,13.06048797,7.740229525,548.4247375
695196,687500,2880,2,3,1473,SINGLE_FAMILY,129,Zip_92064,13.4519491,13.44081711,7.965545573,466.7345553
